date,channel,campaign,creative_type,product_id,product_name,category,ad_spend,clicks,conversions,conversion_rate,attributed_revenue,ROAS,coupon_campaign,rating_signal,impressions,click_through_rate,brand_search_term
2025-12-31,Google,검색 수요 포착,shopping,9,탁상용 저소음 선풍기,가전,3632.55,41,3,0.0732,118935,3274.15,False,3.9,529,0.0775,탁상용 저소음 선풍기 Google
2025-12-31,Naver,검색 수요 포착,search,9,탁상용 저소음 선풍기,가전,2925.75,39,4,0.1026,203981,6971.93,False,3.9,443,0.088,탁상용 저소음 선풍기 Naver
2025-12-31,Instagram,브랜드 퍼포먼스,carousel,9,탁상용 저소음 선풍기,가전,2009.89,22,1,0.0455,49553,2465.46,False,3.9,380,0.0579,탁상용 저소음 선풍기 Instagram
2025-12-31,Meta,브랜드 퍼포먼스,carousel,10,프리미엄 호텔 침구 세트,침실,5769.33,41,4,0.0976,274490,4757.75,False,4.1,746,0.055,프리미엄 호텔 침구 세트 Meta
2025-12-31,Google,검색 수요 포착,shopping,10,프리미엄 호텔 침구 세트,침실,8566.93,103,6,0.0583,395368,4615.05,False,4.1,1298,0.0794,프리미엄 호텔 침구 세트 Google
2025-12-31,Naver,브랜드 퍼포먼스,brand_banner,10,프리미엄 호텔 침구 세트,침실,5103.81,43,3,0.0698,189995,3722.61,False,4.1,829,0.0519,프리미엄 호텔 침구 세트 Naver
2025-12-31,Instagram,브랜드 퍼포먼스,reels,10,프리미엄 호텔 침구 세트,침실,3606.6,33,2,0.0606,110748,3070.7,False,4.1,653,0.0505,프리미엄 호텔 침구 세트 Instagram
2026-01-01,Meta,쿠폰 리커버리,coupon_banner,1,감성 무드등,조명,4972.39,43,4,0.093,147161,2959.56,True,4.05,716,0.0601,감성 무드등 Meta
2026-01-01,Google,검색 수요 포착,search,1,감성 무드등,조명,3547.25,43,6,0.1395,253591,7148.95,False,4.05,518,0.083,감성 무드등 Google
2026-01-01,Naver,검색 수요 포착,search,1,감성 무드등,조명,2790.93,24,3,0.125,100497,3600.84,False,4.05,282,0.0851,감성 무드등 Naver
2026-01-01,Instagram,브랜드 퍼포먼스,carousel,1,감성 무드등,조명,3948.66,30,3,0.1,116937,2961.44,False,4.05,557,0.0539,감성 무드등 Instagram
2026-01-01,Meta,쿠폰 리커버리,coupon_banner,2,메모리폼 경추 베개,침실,2661.81,27,5,0.1852,134707,5060.73,True,4.36,441,0.0612,메모리폼 경추 베개 Meta
2026-01-01,Google,검색 수요 포착,search,2,메모리폼 경추 베개,침실,4129.63,51,3,0.0588,100537,2434.53,False,4.36,506,0.1008,메모리폼 경추 베개 Google
2026-01-01,Naver,검색 수요 포착,search,2,메모리폼 경추 베개,침실,2726.41,34,4,0.1176,126698,4647.07,False,4.36,343,0.0991,메모리폼 경추 베개 Naver
2026-01-01,Instagram,브랜드 퍼포먼스,reels,2,메모리폼 경추 베개,침실,1731.92,22,2,0.0909,65230,3766.35,False,4.36,488,0.0451,메모리폼 경추 베개 Instagram
2026-01-01,Meta,브랜드 퍼포먼스,video,3,원목 핸들 머그컵,주방,1975.29,16,1,0.0625,14155,716.6,False,4.16,321,0.0498,원목 핸들 머그컵 Meta
2026-01-01,Google,쿠폰 리커버리,coupon_banner,3,원목 핸들 머그컵,주방,2571.72,25,2,0.08,34393,1337.35,True,4.16,431,0.058,원목 핸들 머그컵 Google
2026-01-01,Naver,브랜드 퍼포먼스,brand_banner,3,원목 핸들 머그컵,주방,3188.52,27,3,0.1111,47469,1488.75,False,4.16,418,0.0646,원목 핸들 머그컵 Naver
2026-01-01,Instagram,브랜드 퍼포먼스,reels,3,원목 핸들 머그컵,주방,1893.79,16,1,0.0625,12785,675.1,False,4.16,359,0.0446,원목 핸들 머그컵 Instagram
2026-01-01,Meta,쿠폰 리커버리,coupon_banner,4,무광 세라믹 접시 세트,주방,1910.26,17,0,0.0,0,0.0,True,3.45,296,0.0574,무광 세라믹 접시 세트 Meta
2026-01-01,Google,검색 수요 포착,shopping,4,무광 세라믹 접시 세트,주방,2481.68,26,3,0.1154,83760,3375.14,False,3.45,405,0.0642,무광 세라믹 접시 세트 Google
2026-01-01,Naver,검색 수요 포착,search,4,무광 세라믹 접시 세트,주방,3869.95,48,3,0.0625,83081,2146.82,False,3.45,585,0.0821,무광 세라믹 접시 세트 Naver
2026-01-01,Instagram,브랜드 퍼포먼스,carousel,4,무광 세라믹 접시 세트,주방,2080.22,8,1,0.125,21314,1024.61,False,3.45,156,0.0513,무광 세라믹 접시 세트 Instagram
2026-01-01,Meta,쿠폰 리커버리,coupon_banner,5,북유럽 패브릭 포스터,인테리어,900.0,8,1,0.125,11852,1316.89,True,4.0,132,0.0606,북유럽 패브릭 포스터 Meta
2026-01-01,Google,검색 수요 포착,shopping,5,북유럽 패브릭 포스터,인테리어,900.0,9,1,0.1111,10788,1198.67,False,4.0,119,0.0756,북유럽 패브릭 포스터 Google
2026-01-01,Naver,쿠폰 리커버리,coupon_banner,5,북유럽 패브릭 포스터,인테리어,900.0,9,0,0.0,0,0.0,True,4.0,130,0.0692,북유럽 패브릭 포스터 Naver
2026-01-01,Instagram,브랜드 퍼포먼스,influencer,5,북유럽 패브릭 포스터,인테리어,900.0,8,0,0.0,0,0.0,False,4.0,179,0.0447,북유럽 패브릭 포스터 Instagram
2026-01-01,Meta,브랜드 퍼포먼스,carousel,6,대용량 디퓨저,생활,2142.53,26,2,0.0769,44248,2065.22,False,4.44,488,0.0533,대용량 디퓨저 Meta
2026-01-01,Google,검색 수요 포착,search,6,대용량 디퓨저,생활,3024.57,43,5,0.1163,99020,3273.85,False,4.44,376,0.1144,대용량 디퓨저 Google
2026-01-01,Naver,쿠폰 리커버리,coupon_banner,6,대용량 디퓨저,생활,3184.86,28,8,0.2857,161078,5057.62,True,4.44,453,0.0618,대용량 디퓨저 Naver
2026-01-01,Instagram,브랜드 퍼포먼스,carousel,6,대용량 디퓨저,생활,1757.38,15,2,0.1333,47021,2675.63,False,4.44,287,0.0523,대용량 디퓨저 Instagram
2026-01-01,Meta,브랜드 퍼포먼스,video,7,아로마 캔들 세트,생활,4250.87,30,3,0.1,86881,2043.84,False,3.68,742,0.0404,아로마 캔들 세트 Meta
2026-01-01,Google,검색 수요 포착,search,7,아로마 캔들 세트,생활,5391.17,74,5,0.0676,122487,2271.99,False,3.68,901,0.0821,아로마 캔들 세트 Google
2026-01-01,Naver,쿠폰 리커버리,coupon_banner,7,아로마 캔들 세트,생활,5282.65,50,5,0.1,144831,2741.63,True,3.68,838,0.0597,아로마 캔들 세트 Naver
2026-01-01,Instagram,브랜드 퍼포먼스,reels,7,아로마 캔들 세트,생활,3009.87,39,2,0.0513,52864,1756.36,False,3.68,897,0.0435,아로마 캔들 세트 Instagram
2026-01-01,Meta,쿠폰 리커버리,coupon_banner,8,무선 미니 가습기,가전,4120.1,38,5,0.1316,165848,4025.33,True,4.15,675,0.0563,무선 미니 가습기 Meta
2026-01-01,Google,검색 수요 포착,search,8,무선 미니 가습기,가전,7266.27,88,4,0.0455,141467,1946.9,False,4.15,1053,0.0836,무선 미니 가습기 Google
2026-01-01,Naver,검색 수요 포착,search,8,무선 미니 가습기,가전,5829.74,83,10,0.1205,338781,5811.25,False,4.15,918,0.0904,무선 미니 가습기 Naver
2026-01-01,Instagram,브랜드 퍼포먼스,carousel,8,무선 미니 가습기,가전,4521.78,45,0,0.0,0,0.0,False,4.15,874,0.0515,무선 미니 가습기 Instagram
2026-01-01,Meta,쿠폰 리커버리,coupon_banner,9,탁상용 저소음 선풍기,가전,1261.74,19,0,0.0,0,0.0,True,3.9,315,0.0603,탁상용 저소음 선풍기 Meta
2026-01-01,Google,쿠폰 리커버리,coupon_banner,9,탁상용 저소음 선풍기,가전,2132.14,15,0,0.0,0,0.0,True,3.9,240,0.0625,탁상용 저소음 선풍기 Google
2026-01-01,Naver,검색 수요 포착,search,9,탁상용 저소음 선풍기,가전,2275.49,40,5,0.125,214803,9439.84,False,3.9,431,0.0928,탁상용 저소음 선풍기 Naver
2026-01-01,Instagram,브랜드 퍼포먼스,influencer,9,탁상용 저소음 선풍기,가전,1737.79,9,0,0.0,0,0.0,False,3.9,181,0.0497,탁상용 저소음 선풍기 Instagram
2026-01-01,Meta,쿠폰 리커버리,coupon_banner,10,프리미엄 호텔 침구 세트,침실,6939.29,69,3,0.0435,180035,2594.43,True,4.1,1278,0.054,프리미엄 호텔 침구 세트 Meta
2026-01-01,Google,검색 수요 포착,search,10,프리미엄 호텔 침구 세트,침실,11355.52,146,11,0.0753,754629,6645.48,False,4.1,1348,0.1083,프리미엄 호텔 침구 세트 Google
2026-01-01,Naver,브랜드 퍼포먼스,brand_banner,10,프리미엄 호텔 침구 세트,침실,6731.56,57,5,0.0877,312017,4635.14,False,4.1,1277,0.0446,프리미엄 호텔 침구 세트 Naver
2026-01-01,Instagram,브랜드 퍼포먼스,carousel,10,프리미엄 호텔 침구 세트,침실,4564.8,39,7,0.1795,385643,8448.18,False,4.1,779,0.0501,프리미엄 호텔 침구 세트 Instagram
2026-01-02,Meta,쿠폰 리커버리,coupon_banner,1,감성 무드등,조명,5680.76,58,5,0.0862,209366,3685.53,True,4.05,850,0.0682,감성 무드등 Meta
2026-01-02,Google,쿠폰 리커버리,coupon_banner,1,감성 무드등,조명,4016.3,37,4,0.1081,169490,4220.05,True,4.05,550,0.0673,감성 무드등 Google
2026-01-02,Naver,브랜드 퍼포먼스,brand_banner,1,감성 무드등,조명,2960.76,25,1,0.04,35474,1198.14,False,4.05,439,0.0569,감성 무드등 Naver
2026-01-02,Instagram,브랜드 퍼포먼스,influencer,1,감성 무드등,조명,4282.37,39,3,0.0769,123042,2873.22,False,4.05,902,0.0432,감성 무드등 Instagram
2026-01-02,Meta,브랜드 퍼포먼스,video,2,메모리폼 경추 베개,침실,1907.61,16,0,0.0,0,0.0,False,4.36,324,0.0494,메모리폼 경추 베개 Meta
2026-01-02,Google,쿠폰 리커버리,coupon_banner,2,메모리폼 경추 베개,침실,2884.44,33,3,0.0909,98737,3423.09,True,4.36,512,0.0645,메모리폼 경추 베개 Google
2026-01-02,Naver,브랜드 퍼포먼스,brand_banner,2,메모리폼 경추 베개,침실,1463.54,21,2,0.0952,56754,3877.86,False,4.36,342,0.0614,메모리폼 경추 베개 Naver
2026-01-02,Instagram,브랜드 퍼포먼스,carousel,2,메모리폼 경추 베개,침실,952.59,8,0,0.0,0,0.0,False,4.36,147,0.0544,메모리폼 경추 베개 Instagram
2026-01-02,Meta,브랜드 퍼포먼스,carousel,3,원목 핸들 머그컵,주방,1660.74,8,0,0.0,0,0.0,False,4.16,162,0.0494,원목 핸들 머그컵 Meta
2026-01-02,Google,검색 수요 포착,shopping,3,원목 핸들 머그컵,주방,1784.01,18,1,0.0556,16669,934.36,False,4.16,244,0.0738,원목 핸들 머그컵 Google
2026-01-02,Naver,브랜드 퍼포먼스,brand_banner,3,원목 핸들 머그컵,주방,2406.85,20,2,0.1,30681,1274.74,False,4.16,402,0.0498,원목 핸들 머그컵 Naver
2026-01-02,Instagram,브랜드 퍼포먼스,influencer,3,원목 핸들 머그컵,주방,983.28,14,0,0.0,0,0.0,False,4.16,303,0.0462,원목 핸들 머그컵 Instagram
2026-01-02,Meta,브랜드 퍼포먼스,carousel,4,무광 세라믹 접시 세트,주방,1861.95,23,1,0.0435,23218,1246.98,False,3.45,475,0.0484,무광 세라믹 접시 세트 Meta
2026-01-02,Google,검색 수요 포착,shopping,4,무광 세라믹 접시 세트,주방,2505.91,33,1,0.0303,20590,821.66,False,3.45,516,0.064,무광 세라믹 접시 세트 Google
2026-01-02,Naver,쿠폰 리커버리,coupon_banner,4,무광 세라믹 접시 세트,주방,3295.48,21,1,0.0476,28120,853.29,True,3.45,337,0.0623,무광 세라믹 접시 세트 Naver
2026-01-02,Instagram,브랜드 퍼포먼스,carousel,4,무광 세라믹 접시 세트,주방,1935.31,9,1,0.1111,21765,1124.63,False,3.45,191,0.0471,무광 세라믹 접시 세트 Instagram
2026-01-02,Meta,쿠폰 리커버리,coupon_banner,5,북유럽 패브릭 포스터,인테리어,1699.49,17,2,0.1176,25158,1480.33,True,4.0,259,0.0656,북유럽 패브릭 포스터 Meta
2026-01-02,Google,검색 수요 포착,search,5,북유럽 패브릭 포스터,인테리어,1197.48,21,2,0.0952,21987,1836.11,False,4.0,242,0.0868,북유럽 패브릭 포스터 Google
2026-01-02,Naver,검색 수요 포착,search,5,북유럽 패브릭 포스터,인테리어,900.0,8,1,0.125,10337,1148.56,False,4.0,95,0.0842,북유럽 패브릭 포스터 Naver
2026-01-02,Instagram,브랜드 퍼포먼스,influencer,5,북유럽 패브릭 포스터,인테리어,1410.44,17,1,0.0588,11295,800.81,False,4.0,385,0.0442,북유럽 패브릭 포스터 Instagram
2026-01-02,Meta,쿠폰 리커버리,coupon_banner,6,대용량 디퓨저,생활,2865.84,29,4,0.1379,90197,3147.32,True,4.44,485,0.0598,대용량 디퓨저 Meta
2026-01-02,Google,쿠폰 리커버리,coupon_banner,6,대용량 디퓨저,생활,3419.94,33,3,0.0909,68016,1988.81,True,4.44,462,0.0714,대용량 디퓨저 Google
2026-01-02,Naver,쿠폰 리커버리,coupon_banner,6,대용량 디퓨저,생활,3714.03,32,3,0.0938,53178,1431.81,True,4.44,507,0.0631,대용량 디퓨저 Naver
2026-01-02,Instagram,브랜드 퍼포먼스,influencer,6,대용량 디퓨저,생활,2241.93,19,2,0.1053,41991,1872.98,False,4.44,478,0.0397,대용량 디퓨저 Instagram
2026-01-02,Meta,브랜드 퍼포먼스,video,7,아로마 캔들 세트,생활,4103.14,32,3,0.0938,87357,2129.03,False,3.68,634,0.0505,아로마 캔들 세트 Meta
2026-01-02,Google,검색 수요 포착,search,7,아로마 캔들 세트,생활,4572.73,61,3,0.0492,80859,1768.29,False,3.68,773,0.0789,아로마 캔들 세트 Google
2026-01-02,Naver,쿠폰 리커버리,coupon_banner,7,아로마 캔들 세트,생활,5201.39,62,5,0.0806,119495,2297.37,True,3.68,1210,0.0512,아로마 캔들 세트 Naver
2026-01-02,Instagram,브랜드 퍼포먼스,reels,7,아로마 캔들 세트,생활,3209.07,35,5,0.1429,124846,3890.41,False,3.68,727,0.0481,아로마 캔들 세트 Instagram
2026-01-02,Meta,브랜드 퍼포먼스,video,8,무선 미니 가습기,가전,5190.43,47,2,0.0426,67124,1293.23,False,4.15,1013,0.0464,무선 미니 가습기 Meta
2026-01-02,Google,검색 수요 포착,search,8,무선 미니 가습기,가전,9754.43,134,14,0.1045,441589,4527.06,False,4.15,1393,0.0962,무선 미니 가습기 Google
2026-01-02,Naver,쿠폰 리커버리,coupon_banner,8,무선 미니 가습기,가전,8084.73,86,7,0.0814,271241,3354.98,True,4.15,1560,0.0551,무선 미니 가습기 Naver
2026-01-02,Instagram,브랜드 퍼포먼스,reels,8,무선 미니 가습기,가전,5858.22,66,4,0.0606,136481,2329.73,False,4.15,1496,0.0441,무선 미니 가습기 Instagram
2026-01-02,Meta,브랜드 퍼포먼스,video,9,탁상용 저소음 선풍기,가전,2177.17,20,2,0.1,98242,4512.37,False,3.9,410,0.0488,탁상용 저소음 선풍기 Meta
2026-01-02,Google,검색 수요 포착,search,9,탁상용 저소음 선풍기,가전,4168.87,56,5,0.0893,217435,5215.69,False,3.9,633,0.0885,탁상용 저소음 선풍기 Google
2026-01-02,Naver,쿠폰 리커버리,coupon_banner,9,탁상용 저소음 선풍기,가전,3403.98,38,5,0.1316,192034,5641.46,True,3.9,604,0.0629,탁상용 저소음 선풍기 Naver
2026-01-02,Instagram,브랜드 퍼포먼스,reels,9,탁상용 저소음 선풍기,가전,2749.6,28,1,0.0357,52473,1908.38,False,3.9,549,0.051,탁상용 저소음 선풍기 Instagram
2026-01-02,Meta,브랜드 퍼포먼스,video,10,프리미엄 호텔 침구 세트,침실,7028.55,60,9,0.15,550197,7828.02,False,4.1,1381,0.0434,프리미엄 호텔 침구 세트 Meta
2026-01-02,Google,검색 수요 포착,search,10,프리미엄 호텔 침구 세트,침실,11338.92,142,10,0.0704,633586,5587.71,False,4.1,1671,0.085,프리미엄 호텔 침구 세트 Google
2026-01-02,Naver,쿠폰 리커버리,coupon_banner,10,프리미엄 호텔 침구 세트,침실,6479.97,64,6,0.0938,400727,6184.09,True,4.1,966,0.0663,프리미엄 호텔 침구 세트 Naver
2026-01-02,Instagram,브랜드 퍼포먼스,influencer,10,프리미엄 호텔 침구 세트,침실,4706.46,45,2,0.0444,128410,2728.38,False,4.1,1237,0.0364,프리미엄 호텔 침구 세트 Instagram
2026-01-03,Meta,브랜드 퍼포먼스,video,1,감성 무드등,조명,6443.77,57,1,0.0175,40936,635.28,False,4.05,1312,0.0434,감성 무드등 Meta
2026-01-03,Google,검색 수요 포착,search,1,감성 무드등,조명,4625.32,59,9,0.1525,380559,8227.74,False,4.05,610,0.0967,감성 무드등 Google
2026-01-03,Naver,브랜드 퍼포먼스,brand_banner,1,감성 무드등,조명,4171.56,41,3,0.0732,135017,3236.61,False,4.05,651,0.063,감성 무드등 Naver
2026-01-03,Instagram,브랜드 퍼포먼스,influencer,1,감성 무드등,조명,4757.83,47,3,0.0638,108953,2289.97,False,4.05,1180,0.0398,감성 무드등 Instagram
2026-01-03,Meta,브랜드 퍼포먼스,carousel,2,메모리폼 경추 베개,침실,3781.56,27,1,0.037,24663,652.19,False,4.36,540,0.05,메모리폼 경추 베개 Meta
2026-01-03,Google,검색 수요 포착,search,2,메모리폼 경추 베개,침실,5346.06,68,5,0.0735,162511,3039.83,False,4.36,721,0.0943,메모리폼 경추 베개 Google
2026-01-03,Naver,브랜드 퍼포먼스,brand_banner,2,메모리폼 경추 베개,침실,3033.31,19,0,0.0,0,0.0,False,4.36,298,0.0638,메모리폼 경추 베개 Naver
2026-01-03,Instagram,브랜드 퍼포먼스,reels,2,메모리폼 경추 베개,침실,1827.17,8,0,0.0,0,0.0,False,4.36,156,0.0513,메모리폼 경추 베개 Instagram
2026-01-03,Meta,브랜드 퍼포먼스,carousel,3,원목 핸들 머그컵,주방,1819.85,8,2,0.25,32989,1812.73,False,4.16,179,0.0447,원목 핸들 머그컵 Meta
2026-01-03,Google,검색 수요 포착,shopping,3,원목 핸들 머그컵,주방,2485.96,30,4,0.1333,66702,2683.15,False,4.16,398,0.0754,원목 핸들 머그컵 Google
2026-01-03,Naver,브랜드 퍼포먼스,brand_banner,3,원목 핸들 머그컵,주방,3092.27,30,3,0.1,53070,1716.22,False,4.16,505,0.0594,원목 핸들 머그컵 Naver
2026-01-03,Instagram,브랜드 퍼포먼스,carousel,3,원목 핸들 머그컵,주방,1422.69,18,1,0.0556,13763,967.39,False,4.16,340,0.0529,원목 핸들 머그컵 Instagram
2026-01-03,Meta,브랜드 퍼포먼스,video,4,무광 세라믹 접시 세트,주방,2641.77,22,1,0.0455,27530,1042.11,False,3.45,536,0.041,무광 세라믹 접시 세트 Meta
2026-01-03,Google,검색 수요 포착,search,4,무광 세라믹 접시 세트,주방,3115.39,45,2,0.0444,47733,1532.17,False,3.45,462,0.0974,무광 세라믹 접시 세트 Google
2026-01-03,Naver,브랜드 퍼포먼스,brand_banner,4,무광 세라믹 접시 세트,주방,4480.87,36,5,0.1389,128278,2862.79,False,3.45,696,0.0517,무광 세라믹 접시 세트 Naver
2026-01-03,Instagram,브랜드 퍼포먼스,reels,4,무광 세라믹 접시 세트,주방,2219.97,16,1,0.0625,26041,1173.04,False,3.45,353,0.0453,무광 세라믹 접시 세트 Instagram
2026-01-03,Meta,브랜드 퍼포먼스,video,5,북유럽 패브릭 포스터,인테리어,1312.66,10,1,0.1,13104,998.28,False,4.0,226,0.0442,북유럽 패브릭 포스터 Meta
2026-01-03,Google,검색 수요 포착,shopping,5,북유럽 패브릭 포스터,인테리어,957.71,8,0,0.0,0,0.0,False,4.0,108,0.0741,북유럽 패브릭 포스터 Google
2026-01-03,Naver,검색 수요 포착,search,5,북유럽 패브릭 포스터,인테리어,900.0,19,1,0.0526,11081,1231.22,False,4.0,211,0.09,북유럽 패브릭 포스터 Naver
2026-01-03,Instagram,브랜드 퍼포먼스,carousel,5,북유럽 패브릭 포스터,인테리어,1639.99,10,1,0.1,12366,754.03,False,4.0,208,0.0481,북유럽 패브릭 포스터 Instagram
2026-01-03,Meta,쿠폰 리커버리,coupon_banner,6,대용량 디퓨저,생활,2943.96,24,3,0.125,65322,2218.85,True,4.44,413,0.0581,대용량 디퓨저 Meta
2026-01-03,Google,검색 수요 포착,search,6,대용량 디퓨저,생활,3163.47,43,0,0.0,0,0.0,False,4.44,392,0.1097,대용량 디퓨저 Google
2026-01-03,Naver,브랜드 퍼포먼스,brand_banner,6,대용량 디퓨저,생활,3611.75,27,1,0.037,22141,613.03,False,4.44,472,0.0572,대용량 디퓨저 Naver
2026-01-03,Instagram,브랜드 퍼포먼스,reels,6,대용량 디퓨저,생활,2334.25,15,1,0.0667,22814,977.36,False,4.44,301,0.0498,대용량 디퓨저 Instagram
2026-01-03,Meta,브랜드 퍼포먼스,carousel,7,아로마 캔들 세트,생활,3390.86,21,2,0.0952,45406,1339.07,False,3.68,451,0.0466,아로마 캔들 세트 Meta
2026-01-03,Google,쿠폰 리커버리,coupon_banner,7,아로마 캔들 세트,생활,4396.83,45,4,0.0889,102708,2335.96,True,3.68,838,0.0537,아로마 캔들 세트 Google
2026-01-03,Naver,검색 수요 포착,search,7,아로마 캔들 세트,생활,4508.69,60,3,0.05,76049,1686.72,False,3.68,691,0.0868,아로마 캔들 세트 Naver
2026-01-03,Instagram,브랜드 퍼포먼스,carousel,7,아로마 캔들 세트,생활,2679.93,25,2,0.08,52489,1958.59,False,3.68,519,0.0482,아로마 캔들 세트 Instagram
2026-01-03,Meta,브랜드 퍼포먼스,video,8,무선 미니 가습기,가전,4306.56,36,1,0.0278,34909,810.6,False,4.15,767,0.0469,무선 미니 가습기 Meta
2026-01-03,Google,검색 수요 포착,search,8,무선 미니 가습기,가전,8446.76,120,7,0.0583,275245,3258.59,False,4.15,1466,0.0819,무선 미니 가습기 Google
2026-01-03,Naver,검색 수요 포착,search,8,무선 미니 가습기,가전,6845.46,91,8,0.0879,281725,4115.5,False,4.15,929,0.098,무선 미니 가습기 Naver
2026-01-03,Instagram,브랜드 퍼포먼스,carousel,8,무선 미니 가습기,가전,4843.23,39,4,0.1026,142405,2940.29,False,4.15,813,0.048,무선 미니 가습기 Instagram
2026-01-03,Meta,쿠폰 리커버리,coupon_banner,9,탁상용 저소음 선풍기,가전,3221.53,33,0,0.0,0,0.0,True,3.9,544,0.0607,탁상용 저소음 선풍기 Meta
2026-01-03,Google,쿠폰 리커버리,coupon_banner,9,탁상용 저소음 선풍기,가전,5820.72,64,4,0.0625,156596,2690.32,True,3.9,1138,0.0562,탁상용 저소음 선풍기 Google
2026-01-03,Naver,쿠폰 리커버리,coupon_banner,9,탁상용 저소음 선풍기,가전,5051.35,59,10,0.1695,390190,7724.46,True,3.9,985,0.0599,탁상용 저소음 선풍기 Naver
2026-01-03,Instagram,브랜드 퍼포먼스,carousel,9,탁상용 저소음 선풍기,가전,3498.61,26,2,0.0769,91716,2621.49,False,3.9,497,0.0523,탁상용 저소음 선풍기 Instagram
2026-01-03,Meta,쿠폰 리커버리,coupon_banner,10,프리미엄 호텔 침구 세트,침실,10360.48,107,9,0.0841,542749,5238.65,True,4.1,1578,0.0678,프리미엄 호텔 침구 세트 Meta
2026-01-03,Google,검색 수요 포착,shopping,10,프리미엄 호텔 침구 세트,침실,16530.58,194,5,0.0258,272880,1650.76,False,4.1,2259,0.0859,프리미엄 호텔 침구 세트 Google
2026-01-03,Naver,검색 수요 포착,search,10,프리미엄 호텔 침구 세트,침실,9022.52,120,8,0.0667,471551,5226.38,False,4.1,1311,0.0915,프리미엄 호텔 침구 세트 Naver
2026-01-03,Instagram,브랜드 퍼포먼스,influencer,10,프리미엄 호텔 침구 세트,침실,7100.29,67,4,0.0597,213072,3000.89,False,4.1,1522,0.044,프리미엄 호텔 침구 세트 Instagram
2026-01-04,Meta,브랜드 퍼포먼스,video,1,감성 무드등,조명,5143.63,40,3,0.075,137761,2678.28,False,4.05,929,0.0431,감성 무드등 Meta
2026-01-04,Google,쿠폰 리커버리,coupon_banner,1,감성 무드등,조명,4022.98,30,2,0.0667,88173,2191.74,True,4.05,474,0.0633,감성 무드등 Google
2026-01-04,Naver,브랜드 퍼포먼스,brand_banner,1,감성 무드등,조명,3899.52,35,2,0.0571,72045,1847.54,False,4.05,580,0.0603,감성 무드등 Naver
2026-01-04,Instagram,브랜드 퍼포먼스,reels,1,감성 무드등,조명,4036.73,40,3,0.075,129417,3205.99,False,4.05,865,0.0462,감성 무드등 Instagram
2026-01-04,Meta,브랜드 퍼포먼스,video,2,메모리폼 경추 베개,침실,2460.36,8,1,0.125,28975,1177.67,False,4.36,176,0.0455,메모리폼 경추 베개 Meta
2026-01-04,Google,쿠폰 리커버리,coupon_banner,2,메모리폼 경추 베개,침실,3426.22,36,4,0.1111,127164,3711.49,True,4.36,563,0.0639,메모리폼 경추 베개 Google
2026-01-04,Naver,브랜드 퍼포먼스,brand_banner,2,메모리폼 경추 베개,침실,2042.75,19,1,0.0526,27319,1337.36,False,4.36,256,0.0742,메모리폼 경추 베개 Naver
2026-01-04,Instagram,브랜드 퍼포먼스,carousel,2,메모리폼 경추 베개,침실,1076.97,8,0,0.0,0,0.0,False,4.36,144,0.0556,메모리폼 경추 베개 Instagram
2026-01-04,Meta,쿠폰 리커버리,coupon_banner,3,원목 핸들 머그컵,주방,1940.05,20,1,0.05,17578,906.06,True,4.16,318,0.0629,원목 핸들 머그컵 Meta
2026-01-04,Google,쿠폰 리커버리,coupon_banner,3,원목 핸들 머그컵,주방,1946.14,15,2,0.1333,32653,1677.84,True,4.16,239,0.0628,원목 핸들 머그컵 Google
2026-01-04,Naver,검색 수요 포착,search,3,원목 핸들 머그컵,주방,2409.89,40,1,0.025,13124,544.59,False,4.16,490,0.0816,원목 핸들 머그컵 Naver
2026-01-04,Instagram,브랜드 퍼포먼스,reels,3,원목 핸들 머그컵,주방,1233.17,17,1,0.0588,15748,1277.04,False,4.16,348,0.0489,원목 핸들 머그컵 Instagram
2026-01-04,Meta,브랜드 퍼포먼스,video,4,무광 세라믹 접시 세트,주방,2362.16,12,0,0.0,0,0.0,False,3.45,278,0.0432,무광 세라믹 접시 세트 Meta
2026-01-04,Google,검색 수요 포착,search,4,무광 세라믹 접시 세트,주방,3337.27,53,4,0.0755,98286,2945.1,False,3.45,679,0.0781,무광 세라믹 접시 세트 Google
2026-01-04,Naver,브랜드 퍼포먼스,brand_banner,4,무광 세라믹 접시 세트,주방,5071.66,37,2,0.0541,44665,880.68,False,3.45,697,0.0531,무광 세라믹 접시 세트 Naver
2026-01-04,Instagram,브랜드 퍼포먼스,influencer,4,무광 세라믹 접시 세트,주방,2297.61,24,2,0.0833,51641,2247.6,False,3.45,513,0.0468,무광 세라믹 접시 세트 Instagram
2026-01-04,Meta,브랜드 퍼포먼스,carousel,5,북유럽 패브릭 포스터,인테리어,1395.57,9,0,0.0,0,0.0,False,4.0,220,0.0409,북유럽 패브릭 포스터 Meta
2026-01-04,Google,쿠폰 리커버리,coupon_banner,5,북유럽 패브릭 포스터,인테리어,900.0,12,2,0.1667,25783,2864.78,True,4.0,170,0.0706,북유럽 패브릭 포스터 Google
2026-01-04,Naver,브랜드 퍼포먼스,brand_banner,5,북유럽 패브릭 포스터,인테리어,970.52,8,0,0.0,0,0.0,False,4.0,137,0.0584,북유럽 패브릭 포스터 Naver
2026-01-04,Instagram,브랜드 퍼포먼스,influencer,5,북유럽 패브릭 포스터,인테리어,900.0,11,2,0.1818,22506,2500.67,False,4.0,277,0.0397,북유럽 패브릭 포스터 Instagram
